number_to_find	slope	count
12917	0.0	0
12939	0.0	0
12961	1.3506833106868764e-06	1
13030	6.753416553434383e-06	5
13032	0.0	0
13044	1.3506833106868764e-06	1
13047	1.3506833106868764e-06	1
13049	0.0	0
13066	1.3506833106868764e-06	1
13069	2.701366621373753e-06	2
13071	0.0	0
13088	1.3506833106868764e-06	1
13132	1.3506833106868764e-06	1
13157	1.3506833106868764e-06	1
13159	1.3506833106868764e-06	1
13162	5.402733242747506e-06	4
13164	0.0	0
13179	2.701366621373753e-06	2
13181	0.0	0
13198	0.0	0
13237	2.701366621373753e-06	2
13240	1.3506833106868764e-06	1
13242	0.0	0
13264	0.0	0
13281	1.3506833106868764e-06	1
13303	0.0	0
13328	1.3506833106868764e-06	1
13330	1.3506833106868764e-06	1
13369	1.3506833106868764e-06	1
13399	4.0520499320606295e-06	3
13401	0.0	0
13408	4.0520499320606295e-06	3
13411	1.3506833106868764e-06	1
13413	0.0	0
13438	1.3506833106868764e-06	1
13440	0.0	0
13455	1.3506833106868764e-06	1
13457	1.3506833106868764e-06	1
13477	1.3506833106868764e-06	1
13479	1.3506833106868764e-06	1
13504	1.3506833106868764e-06	1
13506	0.0	0
13531	0.00014182174762212204	105
13533	0.0	0
13548	2.701366621373753e-06	2
13550	0.0	0
13562	4.0520499320606295e-06	3
13565	0.0	0
13570	1.3506833106868764e-06	1
13572	0.0	0
13609	1.3506833106868764e-06	1
13611	0.0	0
13628	1.3506833106868764e-06	1
13633	0.0	0
13650	2.701366621373753e-06	2
13653	2.701366621373753e-06	2
13655	0.0	0
13675	1.3506833106868764e-06	1
13677	0.0	0
13689	2.701366621373753e-06	2
13692	1.3506833106868764e-06	1
13694	0.0	0
13719	1.3506833106868764e-06	1
13721	0.0	0
13733	1.3506833106868764e-06	1
13738	0.0	0
13758	1.3506833106868764e-06	1
13760	0.0	0
13780	1.3506833106868764e-06	1
13782	0.0	0
13799	2.701366621373753e-06	2
13804	1.3506833106868764e-06	1
13846	1.3506833106868764e-06	1
13848	1.3506833106868764e-06	1
13868	0.0	0
13873	4.0520499320606295e-06	3
13875	0.0	0
13917	5.402733242747506e-06	4
13919	0.0	0
13931	1.3506833106868764e-06	1
13934	1.3506833106868764e-06	1
13936	0.0	0
13953	1.3506833106868764e-06	1
13956	1.3506833106868764e-06	1
13958	0.0	0
13975	1.3506833106868764e-06	1
14019	1.3506833106868764e-06	1
14044	2.701366621373753e-06	2
14046	0.0	0
14066	4.0520499320606295e-06	3
14068	0.0	0
14080	2.701366621373753e-06	2
14083	1.3506833106868764e-06	1
14085	0.0	0
14102	1.3506833106868764e-06	1
14105	1.3506833106868764e-06	1
14107	0.0	0
14127	1.3506833106868764e-06	1
14129	0.0	0
14168	0.0	0
14190	1.3506833106868764e-06	1
14193	2.701366621373753e-06	2
14195	0.0	0
14212	1.3506833106868764e-06	1
14251	4.0520499320606295e-06	3
14254	0.0	0
14281	1.3506833106868764e-06	1
14283	0.0	0
14298	1.3506833106868764e-06	1
14300	2.701366621373753e-06	2
14303	2.701366621373753e-06	2
14305	0.0	0
14320	1.3506833106868764e-06	1
14322	1.3506833106868764e-06	1
14325	6.753416553434383e-06	5
14327	0.0	0
14347	2.701366621373753e-06	2
14349	0.0	0
14361	2.701366621373753e-06	2
14364	1.3506833106868764e-06	1
14366	0.0	0
14408	1.3506833106868764e-06	1
14410	0.0	0
14427	1.3506833106868764e-06	1
14449	2.701366621373753e-06	2
14452	2.701366621373753e-06	2
14454	0.0	0
14474	1.3506833106868764e-06	1
14476	0.0	0
14488	4.0520499320606295e-06	3
14491	1.3506833106868764e-06	1
14493	0.0	0
14518	1.3506833106868764e-06	1
14520	0.0	0
14532	2.701366621373753e-06	2
14557	1.3506833106868764e-06	1
14559	0.0	0
14579	1.3506833106868764e-06	1
14581	1.3506833106868764e-06	1
14584	2.701366621373753e-06	2
14586	0.0	0
14598	1.3506833106868764e-06	1
14642	1.3506833106868764e-06	1
14664	1.3506833106868764e-06	1
14689	1.3506833106868764e-06	1
14691	1.3506833106868764e-06	1
14733	2.701366621373753e-06	2
14735	0.0	0
14760	6.753416553434383e-06	5
14762	0.0	0
14769	4.0520499320606295e-06	3
14772	1.3506833106868764e-06	1
14774	0.0	0
14796	1.3506833106868764e-06	1
14799	4.0520499320606295e-06	3
14801	0.0	0
14816	1.3506833106868764e-06	1
14818	0.0	0
14838	1.3506833106868764e-06	1
14840	0.0	0
14862	0.0	0
14892	0.00022691479619539525	168
14894	0.0	0
14901	1.3506833106868764e-06	1
14904	1.3506833106868764e-06	1
14906	0.0	0
14923	1.3506833106868764e-06	1
14926	0.0	0
14945	1.3506833106868764e-06	1
14989	0.0	0
14994	0.0	0
15014	2.701366621373753e-06	2
15016	0.0	0
15033	1.3506833106868764e-06	1
15050	4.0520499320606295e-06	3
15053	1.3506833106868764e-06	1
15055	0.0	0
15080	2.701366621373753e-06	2
15082	0.0	0
15097	0.0	0
15119	1.3506833106868764e-06	1
15121	0.0	0
15138	2.701366621373753e-06	2
15141	1.3506833106868764e-06	1
15143	1.3506833106868764e-06	1
15160	2.701366621373753e-06	2
15163	0.0	0
15182	1.3506833106868764e-06	1
15212	1.3506833106868764e-06	1
15214	0.0	0
15231	1.3506833106868764e-06	1
15251	1.3506833106868764e-06	1
15253	1.3506833106868764e-06	1
15278	4.0520499320606295e-06	3
15280	0.0	0
15292	2.701366621373753e-06	2
15295	2.701366621373753e-06	2
15297	0.0	0
15322	6.753416553434383e-06	5
15324	0.0	0
15339	2.701366621373753e-06	2
15341	0.0	0
15358	0.0	0
15380	1.3506833106868764e-06	1
15383	1.3506833106868764e-06	1
15385	0.0	0
15397	2.701366621373753e-06	2
15400	1.3506833106868764e-06	1
15402	0.0	0
15424	0.0	0
15441	2.701366621373753e-06	2
15466	1.3506833106868764e-06	1
15468	0.0	0
15488	1.3506833106868764e-06	1
15490	0.0	0
15510	1.3506833106868764e-06	1
15512	0.0	0
15595	2.701366621373753e-06	2
15598	4.0520499320606295e-06	3
15600	0.0	0
15617	2.701366621373753e-06	2
15620	2.701366621373753e-06	2
15622	0.0	0
15642	2.701366621373753e-06	2
15644	0.0	0
15661	1.3506833106868764e-06	1
15686	4.0520499320606295e-06	3
15688	0.0	0
15700	1.3506833106868764e-06	1
15703	1.3506833106868764e-06	1
15705	0.0	0
15730	6.753416553434383e-06	5
15732	0.0	0
15744	0.0	0
15766	0.0	0
15788	0.0	0
15818	5.402733242747506e-06	4
15820	0.0	0
15832	1.3506833106868764e-06	1
15854	0.0	0
15879	2.701366621373753e-06	2
15881	0.0	0
15893	4.0520499320606295e-06	3
15896	1.3506833106868764e-06	1
15898	0.0	0
15920	0.0	0
15937	1.3506833106868764e-06	1
15962	1.3506833106868764e-06	1
15964	0.0	0
15984	1.3506833106868764e-06	1
15986	0.0	0
16003	0.0	0
16025	1.3506833106868764e-06	1
16028	1.3506833106868764e-06	1
16030	0.0	0
16047	0.0	0
16069	0.0	0
16091	0.0	0
16121	4.0520499320606295e-06	3
16123	0.0	0
16152	5.402733242747506e-06	4
16155	0.0	0
16199	1.3506833106868764e-06	1
16201	1.3506833106868764e-06	1
16204	5.402733242747506e-06	4
16206	0.0	0
16221	0.0	0
16240	2.701366621373753e-06	2
16243	1.3506833106868764e-06	1
16245	0.0	0
16287	1.3506833106868764e-06	1
16289	1.3506833106868764e-06	1
16306	1.3506833106868764e-06	1
16336	5.402733242747506e-06	4
16338	0.0	0
16353	1.3506833106868764e-06	1
16355	0.0	0
16372	1.3506833106868764e-06	1
16394	1.3506833106868764e-06	1
16397	4.0520499320606295e-06	3
16399	0.0	0
16419	1.3506833106868764e-06	1
16421	0.0	0
16438	1.3506833106868764e-06	1
16460	1.3506833106868764e-06	1
16485	2.701366621373753e-06	2
16487	0.0	0
16499	1.3506833106868764e-06	1
16502	1.3506833106868764e-06	1
16504	0.0	0
16529	2.701366621373753e-06	2
16531	0.0	0
16543	0.0	0
16565	0.0	0
16587	1.3506833106868764e-06	1
16595	4.0520499320606295e-06	3
16597	0.0	0
16609	0.0	0
16648	2.701366621373753e-06	2
16651	1.3506833106868764e-06	1
16653	2.701366621373753e-06	2
16670	4.0520499320606295e-06	3
16673	0.0	0
16695	0.0	0
16700	1.3506833106868764e-06	1
16702	0.0	0
16722	1.3506833106868764e-06	1
16724	0.0	0
16739	1.3506833106868764e-06	1
16741	2.701366621373753e-06	2
16744	2.701366621373753e-06	2
16746	0.0	0
16780	4.0520499320606295e-06	3
16783	1.3506833106868764e-06	1
16785	0.0	0
16810	2.701366621373753e-06	2
16812	0.0	0
16827	1.3506833106868764e-06	1
16829	0.0	0
16849	1.3506833106868764e-06	1
16851	0.0	0
16912	2.701366621373753e-06	2
16915	1.3506833106868764e-06	1
16917	0.0	0
16934	2.701366621373753e-06	2
16937	1.3506833106868764e-06	1
16939	0.0	0
16959	2.701366621373753e-06	2
16961	0.0	0
17003	1.3506833106868764e-06	1
17005	0.0	0
17069	1.3506833106868764e-06	1
17071	0.0	0
17113	2.701366621373753e-06	2
17115	0.0	0
17135	4.0520499320606295e-06	3
17137	0.0	0
17179	4.0520499320606295e-06	3
17181	0.0	0
17237	1.3506833106868764e-06	1
17240	1.3506833106868764e-06	1
17242	0.0	0
17281	1.3506833106868764e-06	1
17298	2.701366621373753e-06	2
17301	1.3506833106868764e-06	1
17303	0.0	0
17328	5.402733242747506e-06	4
17330	0.0	0
17345	1.3506833106868764e-06	1
17347	0.0	0
17364	1.3506833106868764e-06	1
17386	2.701366621373753e-06	2
17389	1.3506833106868764e-06	1
17391	0.0	0
17411	1.3506833106868764e-06	1
17413	0.0	0
17430	1.3506833106868764e-06	1
17455	2.701366621373753e-06	2
17457	0.0	0
17474	1.3506833106868764e-06	1
17499	2.701366621373753e-06	2
17501	0.0	0
17518	1.3506833106868764e-06	1
17543	2.701366621373753e-06	2
17545	0.0	0
17557	4.0520499320606295e-06	3
17560	1.3506833106868764e-06	1
17562	0.0	0
17587	4.0520499320606295e-06	3
17589	0.0	0
17604	1.3506833106868764e-06	1
17606	0.0	0
17623	0.0	0
17645	1.3506833106868764e-06	1
17648	1.3506833106868764e-06	1
17650	0.0	0
17667	0.0	0
17689	1.3506833106868764e-06	1
17741	2.701366621373753e-06	2
17743	0.0	0
17758	1.3506833106868764e-06	1
17760	0.0	0
17772	5.402733242747506e-06	4
17775	0.0	0
17780	1.3506833106868764e-06	1
17782	0.0	0
17819	1.3506833106868764e-06	1
17821	4.0520499320606295e-06	3
17824	1.3506833106868764e-06	1
17826	0.0	0
17841	0.0	0
17868	5.402733242747506e-06	4
17870	0.0	0
17890	2.701366621373753e-06	2
17892	0.0	0
17904	2.701366621373753e-06	2
17907	1.3506833106868764e-06	1
17909	0.0	0
17951	1.3506833106868764e-06	1
17953	0.0	0
17970	0.0	0
17992	1.3506833106868764e-06	1
17995	1.3506833106868764e-06	1
17997	1.3506833106868764e-06	1
18014	1.3506833106868764e-06	1
18044	6.753416553434383e-06	5
18046	0.0	0
18083	1.3506833106868764e-06	1
18085	0.0	0
18146	2.701366621373753e-06	2
18149	4.0520499320606295e-06	3
18151	0.0	0
18193	2.701366621373753e-06	2
18195	0.0	0
18207	2.701366621373753e-06	2
18210	1.3506833106868764e-06	1
18212	0.0	0
18251	0.0	0
18276	2.701366621373753e-06	2
18278	0.0	0
18295	1.3506833106868764e-06	1
18303	4.0520499320606295e-06	3
18305	0.0	0
18317	0.0	0
18339	0.0	0
18378	2.701366621373753e-06	2
18381	0.0	0
18405	0.0	0
18425	1.3506833106868764e-06	1
18427	1.3506833106868764e-06	1
18430	1.3506833106868764e-06	1
18432	0.0	0
18444	2.701366621373753e-06	2
18488	2.701366621373753e-06	2
18513	1.3506833106868764e-06	1
18515	0.0	0
18535	2.701366621373753e-06	2
18537	0.0	0
18557	1.3506833106868764e-06	1
18559	0.0	0
18571	5.402733242747506e-06	4
18574	0.0	0
18579	4.0520499320606295e-06	3
18581	0.0	0
18618	1.3506833106868764e-06	1
18620	2.701366621373753e-06	2
18623	4.0520499320606295e-06	3
18625	0.0	0
18640	0.0	0
18667	4.0520499320606295e-06	3
18669	0.0	0
18681	2.701366621373753e-06	2
18684	1.3506833106868764e-06	1
18686	0.0	0
18725	2.701366621373753e-06	2
18750	1.3506833106868764e-06	1
18752	0.0	0
18772	1.3506833106868764e-06	1
18774	0.0	0
18794	1.3506833106868764e-06	1
18796	0.0	0
18918	1.3506833106868764e-06	1
18921	1.3506833106868764e-06	1
18923	0.0	0
18940	1.3506833106868764e-06	1
18943	1.3506833106868764e-06	1
18945	0.0	0
18962	1.3506833106868764e-06	1
19006	1.3506833106868764e-06	1
19031	1.3506833106868764e-06	1
19033	1.3506833106868764e-06	1
19036	6.753416553434383e-06	5
19038	0.0	0
19053	1.3506833106868764e-06	1
19055	1.3506833106868764e-06	1
19058	6.753416553434383e-06	5
19060	0.0	0
19072	1.3506833106868764e-06	1
19094	1.3506833106868764e-06	1
19097	1.3506833106868764e-06	1
19099	0.0	0
19119	1.3506833106868764e-06	1
19121	0.0	0
19138	1.3506833106868764e-06	1
19160	0.0	0
19185	1.3506833106868764e-06	1
19187	0.0	0
19251	4.0520499320606295e-06	3
19253	0.0	0
19309	1.3506833106868764e-06	1
19312	1.3506833106868764e-06	1
19314	0.0	0
19331	1.3506833106868764e-06	1
19334	1.3506833106868764e-06	1
19336	0.0	0
19353	0.0	0
19375	0.0	0
19397	0.0	0
19427	6.753416553434383e-06	5
19429	0.0	0
19463	1.3506833106868764e-06	1
19480	2.701366621373753e-06	2
19483	1.3506833106868764e-06	1
19485	0.0	0
19510	4.0520499320606295e-06	3
19512	0.0	0
19527	1.3506833106868764e-06	1
19546	0.0	0
19590	1.3506833106868764e-06	1
19598	4.0520499320606295e-06	3
19600	0.0	0
19612	2.701366621373753e-06	2
19620	8.104099864121259e-06	6
19622	0.0	0
19629	6.753416553434383e-06	5
19632	0.0	0
19642	5.402733242747506e-06	4
19644	0.0	0
19656	1.3506833106868764e-06	1
19676	0.0	0
19681	1.3506833106868764e-06	1
19683	0.0	0
19698	0.0	0
19703	2.701366621373753e-06	2
19705	0.0	0
19722	0.0	0
19744	1.3506833106868764e-06	1
19747	1.3506833106868764e-06	1
19749	0.0	0
19766	0.0	0
19805	2.701366621373753e-06	2
19808	1.3506833106868764e-06	1
19810	0.0	0
19827	1.3506833106868764e-06	1
19830	2.701366621373753e-06	2
19832	0.0	0
19852	1.3506833106868764e-06	1
19854	0.0	0
19871	0.0	0
19893	0.0	0
19915	0.0	0
19937	0.0	0
19959	0.0	0
19981	1.3506833106868764e-06	1
20050	5.402733242747506e-06	4
20052	0.0	0
20138	1.3506833106868764e-06	1
20140	0.0	0
20152	2.701366621373753e-06	2
20155	2.701366621373753e-06	2
20157	0.0	0
20169	6.753416553434383e-06	5
20172	0.0	0
20177	2.701366621373753e-06	2
20179	0.0	0
20199	2.701366621373753e-06	2
20201	0.0	0
20216	1.3506833106868764e-06	1
20218	0.0	0
20238	0.0	0
20257	1.3506833106868764e-06	1
20260	1.3506833106868764e-06	1
20262	0.0	0
20279	1.3506833106868764e-06	1
20282	1.3506833106868764e-06	1
20284	0.0	0
20301	0.0	0
20323	0.0	0
20375	1.3506833106868764e-06	1
20377	0.0	0
20389	1.3506833106868764e-06	1
20397	6.753416553434383e-06	5
20399	0.0	0
20419	4.0520499320606295e-06	3
20421	0.0	0
20433	2.701366621373753e-06	2
20441	2.701366621373753e-06	2
20443	0.0	0
20455	0.0	0
20480	1.3506833106868764e-06	1
20482	0.0	0
20499	0.0	0
20521	0.0	0
20543	0.0	0
20643	8.374236526258634e-05	62
20646	0.0	0
20651	1.3506833106868764e-06	1
20653	0.0	0
20670	1.3506833106868764e-06	1
20673	2.701366621373753e-06	2
20675	0.0	0
20690	0.0	0
20709	2.701366621373753e-06	2
20736	2.701366621373753e-06	2
20756	0.0	0
20778	0.0	0
20783	1.3506833106868764e-06	1
20785	0.0	0
20805	2.701366621373753e-06	2
20807	0.0	0
20849	4.0520499320606295e-06	3
20851	0.0	0
20907	1.3506833106868764e-06	1
20910	1.3506833106868764e-06	1
20912	0.0	0
20937	1.3506833106868764e-06	1
20939	0.0	0
20951	1.3506833106868764e-06	1
20968	5.402733242747506e-06	4
20971	0.0	0
20998	1.3506833106868764e-06	1
21000	2.701366621373753e-06	2
21003	4.0520499320606295e-06	3
21005	0.0	0
21015	1.3506833106868764e-06	1
21017	1.3506833106868764e-06	1
21037	0.0	0
21047	6.753416553434383e-06	5
21049	0.0	0
21064	1.3506833106868764e-06	1
21066	0.0	0
21083	1.3506833106868764e-06	1
21105	1.3506833106868764e-06	1
21108	1.3506833106868764e-06	1
21110	0.0	0
21130	4.0520499320606295e-06	3
21132	0.0	0
21149	1.3506833106868764e-06	1
21188	1.3506833106868764e-06	1
21191	1.3506833106868764e-06	1
21193	0.0	0
21218	2.701366621373753e-06	2
21220	0.0	0
21232	1.3506833106868764e-06	1
21254	1.3506833106868764e-06	1
21279	1.3506833106868764e-06	1
21281	0.0	0
21323	2.701366621373753e-06	2
21325	0.0	0
21342	2.701366621373753e-06	2
21345	1.3506833106868764e-06	1
21347	0.0	0
21386	1.3506833106868764e-06	1
21411	4.0520499320606295e-06	3
21413	0.0	0
21425	2.701366621373753e-06	2
21428	1.3506833106868764e-06	1
21430	0.0	0
21455	2.701366621373753e-06	2
21457	0.0	0
21469	1.3506833106868764e-06	1
21494	1.3506833106868764e-06	1
21496	0.0	0
21513	2.701366621373753e-06	2
21538	2.701366621373753e-06	2
21540	0.0	0
21560	1.3506833106868764e-06	1
21562	0.0	0
21582	1.3506833106868764e-06	1
21584	0.0	0
21626	1.3506833106868764e-06	1
21628	0.0	0
21640	4.0520499320606295e-06	3
21643	1.3506833106868764e-06	1
21645	0.0	0
21687	1.3506833106868764e-06	1
21689	1.3506833106868764e-06	1
21709	1.3506833106868764e-06	1
21711	0.0	0
21736	6.753416553434383e-06	5
21738	0.0	0
21750	1.3506833106868764e-06	1
21753	1.3506833106868764e-06	1
21755	0.0	0
21772	1.3506833106868764e-06	1
21775	1.3506833106868764e-06	1
21777	0.0	0
21794	1.3506833106868764e-06	1
21838	1.3506833106868764e-06	1
21863	1.3506833106868764e-06	1
21865	1.3506833106868764e-06	1
21868	8.104099864121259e-06	6
21870	0.0	0
21885	2.701366621373753e-06	2
21887	0.0	0
21904	0.0	0
21970	0.0	0
21987	2.701366621373753e-06	2
21990	1.3506833106868764e-06	1
21992	0.0	0
22009	1.3506833106868764e-06	1
22012	1.3506833106868764e-06	1
22014	0.0	0
22034	1.3506833106868764e-06	1
22036	0.0	0
22075	1.3506833106868764e-06	1
22122	1.3506833106868764e-06	1
22124	0.0	0
22141	1.3506833106868764e-06	1
